15-12	CD	B-NP	O

Played	NNP	I-NP	O
Friday	NNP	I-NP	O
:	:	O	O

Mar.97	NNP	I-NP	O
INT	NNP	I-NP	O
PAY	NN	I-NP	O
5	CD	I-NP	O
.	.	O	O

5.	CD	I-NP	O
Juergen	NNP	I-NP	I-PER
Schult	NNP	I-NP	I-PER
(	(	O	O
Germany	NNP	I-NP	I-LOC
)	)	O	O
63.48	CD	I-NP	O

Fall	NN	I-NP	O
of	IN	I-PP	O
wickets	NN	I-NP	O
:	:	O	O
1-48	CD	I-NP	O
2-92	JJ	I-NP	O
3-167	CD	I-NP	O
4-230	CD	I-NP	O
5-240	CD	I-NP	O
6-242	CD	I-NP	O
7-263	CD	I-NP	O

F.C.	NNP	I-NP	I-ORG
Brasov	NNP	I-NP	I-ORG
1	CD	I-NP	O
F.C.	NNP	I-NP	I-ORG
National	NNP	I-NP	I-ORG
Bucharest	NNP	I-NP	I-ORG
1	CD	I-NP	O

HOBART	NNP	I-NP	I-LOC
,	,	O	O
Australia	NNP	I-NP	I-LOC
1996-12-07	CD	I-NP	O

--	:	I-NP	O
Singapore	NNP	I-NP	I-LOC
newsroom	NN	I-NP	O
(	(	O	O
65	CD	I-NP	O
8703080	CD	I-NP	O
)	)	O	O

TENNIS	NNS	I-NP	O
-	:	O	O
SELES	NNP	I-NP	I-PER
HAS	VBZ	I-VP	I-PER
WALKOVER	IN	I-PP	O
TO	TO	I-VP	O
U.S.	NNP	I-NP	I-MISC
OPEN	NNP	O	I-MISC
THIRD	NNP	I-NP	O
ROUND	NNP	I-NP	O
.	.	O	O

-DOCSTART-	-X-	O	O

Costa	NNP	I-NP	I-LOC
Rica	NNP	I-NP	I-LOC
says	VBZ	I-VP	O
Dutch	JJ	I-NP	I-MISC
pair	NN	I-NP	O
kidnapped	VBN	I-VP	O
by	IN	I-PP	O
Nicaraguans	NNPS	I-NP	I-MISC
.	.	O	O

8.	CD	I-NP	O
Sinead	NNP	I-NP	I-PER
Delahunty	NNP	I-NP	I-PER
(	(	O	O
Ireland	NNP	I-NP	I-LOC
)	)	O	O
4:07.27	CD	I-NP	O

The	DT	I-NP	O
plane	NN	I-NP	O
,	,	O	O
surrounded	VBN	I-VP	O
by	IN	I-PP	O
11	CD	I-NP	O
fire-engines	NNS	I-NP	O
,	,	O	O
is	VBZ	I-VP	O
being	VBG	I-VP	O
checked	VBN	I-VP	O
for	IN	I-PP	O
explosives	NNS	I-NP	O
at	IN	I-PP	O
the	DT	I-NP	O
moment	NN	I-NP	O
.	.	O	O

4	CD	I-NP	O
-	:	I-NP	O
Peter	NNP	I-NP	I-PER
Nicol	NNP	I-NP	I-PER
(	(	O	O
Scotland	NNP	I-NP	I-LOC
)	)	O	O
beat	VB	I-VP	O
Julian	NNP	I-NP	I-PER
Wellings	NNP	I-NP	I-PER
(	(	O	O
England	NNP	I-NP	I-LOC
)	)	O	O
15-8	CD	I-NP	O

(	(	O	O
Marseille	NNP	I-NP	I-ORG
)	)	O	O
,	,	O	O
Robert	NNP	I-NP	I-PER
Pires	NNP	I-NP	I-PER
(	(	O	O
Metz	NNP	I-NP	I-ORG
)	)	O	O
,	,	O	O
Thierry	NNP	I-NP	I-PER
Henry	NNP	I-NP	I-PER
(	(	O	O
Monaco	NNP	I-NP	I-ORG
)	)	O	O

N.	NNP	I-NP	I-PER
Knight	NNP	I-NP	I-PER
b	SYM	O	O
Mushtaq	NNP	I-NP	I-PER
Ahmed	NNP	I-NP	I-PER
17	CD	I-NP	O

RTRS	NNS	I-NP	I-ORG
-	:	O	O
Arthur	NNP	I-NP	I-ORG
Yates	NNP	I-NP	I-ORG
year	NN	I-NP	O
net	NN	I-NP	O
A$	$	B-NP	I-MISC
6.1	CD	I-NP	O
mln	NNS	I-NP	O
.	.	O	O

The	DT	I-NP	O
city	NN	I-NP	O
's	POS	I-NP	O
industrial	JJ	I-ADJP	O
and	CC	I-ADJP	O
commercial	JJ	I-ADJP	O
departments	NNS	I-NP	O
would	MD	I-VP	O
confiscate	VB	I-VP	O
disposable	JJ	I-NP	O
plastic	NN	I-NP	O
containers	NNS	I-NP	O
and	CC	I-NP	O
police	NN	I-NP	O
would	MD	I-VP	O
prevent	VB	I-VP	O
new	JJ	I-NP	O
ones	NNS	I-NP	O
from	IN	I-PP	O
entering	VBG	I-VP	O
the	DT	I-NP	O
city	NN	I-NP	O
,	,	O	O
it	PRP	I-NP	O
said	VBD	I-VP	O
.	.	O	O

-DOCSTART-	-X-	-X-	O

NAC	NNP	I-NP	I-ORG
Breda	NNP	I-NP	I-ORG
2	CD	I-NP	O
1	CD	I-NP	O
0	CD	I-NP	O
1	CD	I-NP	O
1	CD	I-NP	O
1	CD	I-NP	O
3	CD	I-NP	O

Greenock	NNP	I-NP	I-ORG
Morton	NNP	I-NP	I-ORG
0	CD	I-NP	O
St	NNP	I-NP	I-ORG
Johnstone	NNP	I-NP	I-ORG
2	CD	I-NP	O

Francis	NNP	I-NP	I-PER
Moreau	NNP	I-NP	I-PER
(	(	O	O
France	NNP	I-NP	I-LOC
)	)	O	O
4:16.274	CD	I-NP	O
beat	NN	I-NP	O
Heiko	NNP	B-NP	I-PER
Szonn	NNP	I-NP	I-PER
(	(	O	O
Germany	NNP	I-NP	I-LOC
)	)	O	O

A	DT	I-NP	O
spokesman	NN	I-NP	O
for	IN	I-PP	O
the	DT	I-NP	O
group	NN	I-NP	O
said	VBD	I-VP	O
the	DT	I-NP	O
meeting	NN	I-NP	O
"	"	O	O
signals	NNS	I-NP	O
a	DT	B-NP	O
new	JJ	I-NP	O
level	NN	I-NP	O
of	IN	I-PP	O
cooperation	NN	I-NP	O
between	IN	I-PP	O
Mujahideen	NNP	I-NP	I-ORG
Khalq	NNP	I-NP	I-ORG
and	CC	O	O
the	DT	I-NP	O
Iranian	NNP	I-NP	I-MISC
Kurdish	NNP	I-NP	I-MISC
oppositions	VBZ	I-VP	O
"	"	O	O
.	.	O	O

Understating	VBG	I-VP	O
the	DT	I-NP	O
cost	NN	I-NP	O
of	IN	I-PP	O
exported	VBN	I-NP	O
goods	NNS	I-NP	O
could	MD	I-VP	O
still	RB	I-VP	O
be	VB	I-VP	O
a	DT	I-NP	O
loophole	NN	I-NP	O
for	IN	I-PP	O
barter	JJR	I-NP	O
dealers	NNS	I-NP	O
,	,	O	O
but	CC	O	O
Volkova	NNP	I-NP	I-PER
said	VBD	I-VP	O
the	DT	I-NP	O
authorities	NNS	I-NP	O
are	VBP	I-VP	O
currently	RB	I-VP	O
"	"	O	O
tackling	VBG	I-VP	O
the	DT	I-NP	O
technicalities	NNS	I-NP	O
of	IN	I-PP	O
the	DT	I-NP	O
issue	NN	I-NP	O
"	"	O	O
.	.	O	O

S.	NNP	I-NP	I-PER
Jayasuriya	NNP	I-NP	I-PER
not	RB	O	O
out	IN	I-PP	O
120	CD	I-NP	O

Attendance	NNP	I-NP	O
4,000	CD	I-NP	O
.	.	O	O

Measles	NNS	I-NP	O
exposure	NN	I-NP	O
can	MD	I-VP	O
lead	VB	I-VP	O
to	TO	I-PP	O
bowel	NN	I-NP	O
disease	NN	I-NP	O
-	:	O	O
study	VB	I-VP	O
.	.	O	O

--	:	I-NP	O
Bob	NNP	I-NP	I-PER
Janis	NNP	I-NP	I-PER
312-983-7347--	CD	I-NP	O

Fuel	NN	I-NP	O
oil	NN	I-NP	O
325	CD	I-NP	O
325-350	CD	I-NP	O
425	CD	I-NP	O

Tim	NNP	I-NP	I-PER
Henman	NNP	I-NP	I-PER
(	(	O	O
Britain	NNP	I-NP	I-LOC
)	)	O	O
beat	VB	I-VP	O
Roberto	NNP	I-NP	I-PER
Jabali	NNP	I-NP	I-PER
(	(	O	O
Brazil	NNP	I-NP	I-LOC
)	)	O	O
6-2	CD	I-NP	O
6-3	CD	I-NP	O
6-4	CD	I-NP	O

David	NNP	I-NP	I-PER
Cowan	NNP	I-NP	I-PER
,	,	O	O
Internet	NNP	I-NP	I-ORG
Startup	NNP	I-NP	I-ORG
founder	NN	I-NP	O
and	CC	O	O
acting	VBG	I-VP	O
chief	JJ	I-NP	O
executive	NN	I-NP	O
,	,	O	O
is	VBZ	I-VP	O
a	DT	I-NP	O
general	JJ	I-NP	O
partner	NN	I-NP	O
of	IN	I-PP	O
Bessemer	NNP	I-NP	I-ORG
.	.	O	O

America	NNP	I-NP	I-LOC
,	,	O	O
however	RB	I-ADVP	O
,	,	O	O
is	VBZ	I-VP	O
looking	VBG	I-VP	O
a	DT	I-NP	O
little	RB	I-NP	O
better	JJR	I-ADJP	O
,	,	O	O
"	"	O	O
he	PRP	I-NP	O
said	VBD	I-VP	O
.	.	O	O

R.	NNP	I-NP	I-PER
Irani	NNP	I-NP	I-PER
not	RB	O	O
out	IN	I-PP	O
6	CD	I-NP	O

All	DT	I-NP	O
figures	NNS	I-NP	O
in	IN	I-PP	O
thousands	NNS	I-NP	O
of	IN	I-PP	O
tonnes	NNS	I-NP	O
:	:	O	O

-DOCSTART-	-X-	O	O

The	DT	I-NP	O
hijack	JJ	I-NP	O
began	VBD	I-VP	O
on	IN	I-PP	O
Monday	NNP	I-NP	O
when	WRB	I-ADVP	O
an	DT	I-NP	O
Amman-bound	JJ	I-NP	I-MISC
plane	NN	I-NP	O
was	VBD	I-VP	O
taken	VBN	I-VP	O
over	IN	I-PP	O
shortly	RB	I-ADVP	O
after	IN	I-SBAR	O
it	PRP	I-NP	O
took	VBD	I-VP	O
off	RP	I-PRT	O
from	IN	I-PP	O
Khartoum	NNP	I-NP	I-LOC
.	.	O	O

ONE	CD	I-NP	O
ROMANIAN	JJ	O	I-MISC
DIES	VBZ	I-VP	O
IN	IN	I-PP	O
BUS	NNP	I-NP	O
CRASH	JJ	I-NP	O
IN	IN	I-PP	O
BULGARIA	NNP	I-NP	I-LOC
.	.	O	O

Sep.96	CD	I-NP	O

Thousands	NNS	I-NP	O
of	IN	I-PP	O
workers	NNS	I-NP	O
of	IN	I-PP	O
Serbia	NNP	I-NP	I-LOC
's	POS	B-NP	O
Zastava	NNP	I-NP	I-ORG
arms	NNS	I-NP	O
factory	NN	I-NP	O
entered	VBD	I-VP	O
the	DT	I-NP	O
second	JJ	I-NP	O
week	NN	I-NP	O
of	IN	I-PP	O
protests	NNS	I-NP	O
on	IN	I-PP	O
Monday	NNP	I-NP	O
over	IN	I-PP	O
unpaid	JJ	I-NP	O
wages	NNS	I-NP	O
and	CC	O	O
the	DT	I-NP	O
lack	NN	I-NP	O
of	IN	I-PP	O
a	DT	I-NP	O
programme	NN	I-NP	O
to	TO	I-VP	O
revive	VB	I-VP	O
the	DT	I-NP	O
plant	NN	I-NP	O
's	POS	B-NP	O
production	NN	I-NP	O
.	.	O	O

MIAMI	NNP	I-NP	I-LOC
1996-08-27	CD	I-NP	O

-	:	O	O
The	DT	I-NP	O
government	NN	I-NP	O
has	VBZ	I-VP	O
blamed	VBN	I-VP	O
sugar	NN	I-NP	O
technologists	NNS	I-NP	O
for	IN	I-PP	O
not	RB	O	O
supporting	VBG	I-VP	O
a	DT	I-NP	O
long-term	JJ	I-NP	O
programme	NN	I-NP	O
of	IN	I-PP	O
research	NN	I-NP	O
and	CC	I-NP	O
development	NN	I-NP	O
to	TO	I-VP	O
increase	VB	I-VP	O
production	NN	I-NP	O
of	IN	I-PP	O
sugarcane	NNS	I-NP	O
.	.	O	O

NEW	NNP	I-NP	I-LOC
YORK	NNP	I-NP	I-LOC
1996-08-26	CD	I-NP	O

"	"	O	O
I	PRP	I-NP	O
am	VBP	I-VP	O
convinced	VBN	I-VP	O
,	,	O	O
that	IN	I-SBAR	O
the	DT	I-NP	O
congress	NN	I-NP	O
will	MD	I-VP	O
tackle	VB	I-VP	O
these	DT	I-NP	O
proposals	NNS	I-NP	O
,	,	O	O
"	"	O	O
he	PRP	I-NP	O
said	VBD	I-VP	O
.	.	O	O

About	IN	I-NP	O
350	CD	I-NP	O
adventurers	NNS	I-NP	O
from	IN	I-PP	O
nine	CD	I-NP	O
countries	NNS	I-NP	O
set	VBN	I-VP	O
out	RP	I-PRT	O
on	IN	I-PP	O
Saturday	NNP	I-NP	O
to	TO	I-VP	O
climb	VB	I-VP	O
,	,	I-NP	O
raft	NN	I-NP	O
,	,	I-NP	O
bike	NN	I-NP	O
and	CC	O	O
run	VB	I-VP	O
in	IN	I-PP	O
a	DT	I-NP	O
323-mile	JJ	I-NP	O
(	(	O	O
517-km	CD	I-NP	O
)	)	O	O
endurance	NN	I-NP	O
race	NN	I-NP	O
through	IN	I-PP	O
the	DT	I-NP	O
Canadian	JJ	I-NP	I-MISC
wilderness	NN	I-NP	O
.	.	O	O

4.	CD	I-NP	O
Anja	NNP	I-NP	I-PER
Smolders	NNPS	I-NP	I-PER
(	(	O	O
Belgium	NNP	I-NP	I-LOC
)	)	O	O
2:43.06	CD	I-NP	O

The	DT	I-NP	O
daily	JJ	I-NP	O
Iran	NNP	I-NP	I-LOC
on	IN	I-PP	O
Thursday	NNP	I-NP	O
quoted	VBD	I-VP	O
Intelligence	NNP	I-NP	O
Minister	NNP	I-NP	O
Ali	NNP	I-NP	I-PER
Fallahiyan	NNP	I-NP	I-PER
as	IN	I-PP	O
saying	VBG	I-VP	O
agents	NNS	I-NP	O
arrested	VBN	I-VP	O
137	CD	I-NP	O
people	NNS	I-NP	O
for	IN	I-PP	O
allegedly	RB	I-ADVP	O
spying	VBG	I-VP	O
for	IN	I-PP	O
Iraq	NNP	I-NP	I-LOC
,	,	O	O
the	DT	I-NP	O
United	NNP	I-NP	I-LOC
States	NNP	I-NP	I-LOC
and	CC	O	O
other	JJ	I-NP	O
unnamed	JJ	I-NP	O
countries	NNS	I-NP	O
in	IN	I-PP	O
the	DT	I-NP	O
Iranian	JJ	I-NP	I-MISC
year	NN	I-NP	O
which	WDT	B-NP	O
ended	VBD	I-VP	O
on	IN	I-PP	O
March	NNP	I-NP	O
19	CD	I-NP	O
.	.	O	O

3.	NNP	I-NP	O
Nastja	NNP	I-NP	I-PER
Rysich	NNP	I-NP	I-PER
(	(	O	O
germany	RB	O	I-LOC
)	)	O	O
3.75	CD	I-NP	O

Arafat	NN	I-NP	I-PER
to	TO	I-VP	O
meet	VB	I-VP	O
Peres	NNP	I-NP	I-PER
in	IN	I-PP	O
Gaza	NNP	I-NP	I-LOC
after	IN	I-PP	O
flight	NN	I-NP	O
ban	NN	I-NP	O
.	.	O	O

MOF	NNP	I-NP	I-ORG
's	POS	B-NP	O
Kubo	NNP	I-NP	I-PER
says	VBZ	I-VP	O
believes	VBZ	B-VP	O
BOJ	NNP	I-NP	I-ORG
rate	NN	I-NP	O
policy	NN	I-NP	O
unchanged	JJ	I-ADJP	O
.	.	O	O

I	PRP	I-NP	O
am	VBP	I-VP	O
told	VBN	I-VP	O
that	IN	I-SBAR	O
it	PRP	I-NP	O
is	VBZ	I-VP	O
terminal	NN	I-NP	O
and	CC	O	O
that	DT	I-SBAR	O
my	PRP$	I-NP	O
life	NN	I-NP	O
expectancy	NN	I-NP	O
is	VBZ	I-VP	O
one	CD	I-NP	O
year	NN	I-NP	O
or	CC	O	O
less	JJR	I-NP	O
,	,	I-NP	O
"	"	O	O
a	DT	I-NP	O
composed	VBN	I-VP	O
Bernardin	NNP	I-NP	I-PER
told	VBD	I-VP	O
a	DT	I-NP	O
news	NN	I-NP	O
conference	NN	I-NP	O
.	.	O	O

Bury	VB	I-VP	I-ORG
3	CD	I-NP	O
2	CD	I-NP	O
1	CD	I-NP	O
0	CD	I-NP	O
4	CD	I-NP	O
2	CD	I-NP	O
7	CD	I-NP	O

NAC	NNP	I-NP	I-ORG
Breda	NNP	I-NP	I-ORG
1	CD	I-NP	O
NEC	NNP	I-NP	I-ORG
Nijmegen	NNP	I-NP	I-ORG
1	CD	I-NP	O

July	NNP	I-NP	O
16-18	CD	I-NP	O
v	SYM	I-VP	O
Glamorgan	NNP	I-NP	I-ORG
(	(	O	O
three	CD	I-NP	O
days	NNS	I-NP	O
)	)	O	O

Brazil	NNP	I-NP	I-LOC
's	POS	B-NP	O
Eletropaulo	NNP	I-NP	I-ORG
names	NNS	I-NP	O
new	JJ	I-ADJP	O
president	NN	I-NP	O
.	.	O	O

But	CC	O	O
those	DT	I-NP	O
close	JJ	I-ADVP	O
to	TO	I-PP	O
the	DT	I-NP	O
boxer	NN	I-NP	O
acknowledge	VBP	I-VP	O
that	IN	I-SBAR	O
the	DT	I-NP	O
man	NN	I-NP	O
who	WP	B-NP	O
has	VBZ	I-VP	O
won	VBN	I-VP	O
championships	NNS	I-NP	O
in	IN	I-PP	O
four	CD	I-NP	O
different	JJ	I-NP	O
weight	NN	I-NP	O
classes	NNS	I-NP	O
--	:	O	O
lightweight	JJ	I-ADJP	O
,	,	O	O
welterweight	VBN	I-VP	O
,	,	O	O
junior	JJ	I-NP	O
middleweight	NN	I-NP	O
and	CC	O	O
middleweight	NN	I-NP	O
--	:	O	O
is	VBZ	I-VP	O
drawing	VBG	I-VP	O
close	JJ	I-ADJP	O
to	TO	I-PP	O
the	DT	I-NP	O
end	NN	I-NP	O
of	IN	I-PP	O
his	PRP$	I-NP	O
career	NN	I-NP	O
.	.	O	O

Data	NNP	I-NP	O
on	IN	I-PP	O
topsoil	NN	I-NP	O
moisture	NN	I-NP	O
ratings	NNS	I-NP	O
were	VBD	I-VP	O
not	RB	I-VP	O
released	VBN	I-VP	O
by	IN	I-PP	O
the	DT	I-NP	O
Texas	NNP	I-NP	I-ORG
Agricultural	NNP	I-NP	I-ORG
Statistics	NNPS	I-NP	I-ORG
Service	NNP	I-NP	I-ORG
.	.	O	O

While	IN	I-SBAR	O
the	DT	I-NP	O
letters	NNS	I-NP	O
speak	VBP	I-VP	O
to	TO	I-PP	O
the	DT	I-NP	O
anguish	NN	I-NP	O
of	IN	I-PP	O
separation	NN	I-NP	O
,	,	O	O
a	DT	I-NP	O
photograph	NN	I-NP	O
of	IN	I-PP	O
a	DT	I-NP	O
black	JJ	I-NP	O
amputee	NN	I-NP	O
speaks	VBZ	I-VP	O
to	TO	I-PP	O
the	DT	I-NP	O
terrible	JJ	I-NP	O
physical	JJ	I-NP	O
cost	NN	I-NP	O
of	IN	I-PP	O
the	DT	I-NP	O
war	NN	I-NP	O
.	.	O	O

16	CD	I-NP	O
-	:	I-NP	O
Martina	NNP	I-NP	I-PER
Hingis	NNP	I-NP	I-PER
(	(	O	O
Switzerland	NNP	I-NP	I-LOC
)	)	O	O
beat	VB	I-VP	O
Miriam	NNP	I-NP	I-PER
Oremans	NNS	I-NP	I-PER
(	(	O	O
Netherlands	NNP	I-NP	I-LOC
)	)	O	O
6-4	CD	I-NP	O
6-4	CD	I-NP	O

4.	CD	I-NP	O
Seguy	RB	I-ADVP	I-PER
192	CD	I-NP	O

Isolated	VBN	I-NP	O
showers	NNS	I-NP	O
0.20-0.70	JJ	I-NP	O
inch	NN	I-NP	O
(	(	O	O
5-18	CD	I-NP	O
mm	NN	I-NP	O
)	)	O	O
in	IN	I-PP	O
the	DT	I-NP	O
north	NN	I-NP	O
.	.	O	O

-DOCSTART-	-X-	-X-	O

ANKARA	NNP	I-NP	I-LOC
1996-12-06	CD	I-NP	O

We	PRP	I-NP	O
'll	MD	I-VP	O
have	VB	I-VP	O
to	TO	I-VP	O
see	VB	I-VP	O
which	WDT	I-NP	O
other	JJ	B-NP	O
players	NNS	I-NP	O
produce	VBP	I-VP	O
good	JJ	I-NP	O
league	NN	I-NP	O
performances	NNS	I-NP	O
to	TO	I-VP	O
play	VB	I-VP	O
themselves	PRP	I-NP	O
into	IN	I-PP	O
the	DT	I-NP	O
squad	NN	I-NP	O
.	.	O	O
"	"	O	O

-DOCSTART-	-X-	O	O

CLEVELAND	NNP	I-NP	I-ORG
8	CD	I-NP	O
Milwaukee	NNP	I-NP	I-ORG
5	CD	I-NP	O

15-21	CD	I-NP	O
,	,	O	O
Brazil	NNP	I-NP	I-LOC
's	POS	B-NP	O
Foreign	NNP	I-NP	O
Relations	NNPS	I-NP	O
Ministry	NNP	I-NP	O
said	VBD	I-VP	O
on	IN	I-PP	O
Tuesday	NNP	I-NP	O
.	.	O	O

There	EX	I-NP	O
were	VBD	I-VP	O
apparently	RB	I-ADVP	O
no	DT	I-NP	O
adults	NNS	I-NP	O
at	IN	I-PP	O
the	DT	I-NP	O
party	NN	I-NP	O
as	IN	I-SBAR	O
the	DT	I-NP	O
father	NN	I-NP	O
of	IN	I-PP	O
the	DT	I-NP	O
family	NN	I-NP	O
who	WP	B-NP	O
lived	VBD	I-VP	O
in	IN	I-PP	O
the	DT	I-NP	O
house	NN	I-NP	O
was	VBD	I-VP	O
out	IN	I-PP	O
of	IN	B-PP	O
town	NN	I-NP	O
and	CC	O	O
the	DT	I-NP	O
mother	NN	I-NP	O
died	VBD	I-VP	O
more	JJR	I-NP	O
than	IN	I-PP	O
a	DT	I-NP	O
year	NN	I-NP	O
ago	RB	I-ADVP	O
,	,	O	O
Black	NNP	I-NP	I-PER
said	VBD	I-VP	O
.	.	O	O

In	IN	I-PP	O
the	DT	I-NP	O
first	JJ	I-NP	O
half	NN	I-NP	O
,	,	O	O
the	DT	I-NP	O
company	NN	I-NP	O
said	VBD	I-VP	O
it	PRP	I-NP	O
produced	VBD	I-VP	O
8,333	CD	I-NP	O
vehicles	NNS	I-NP	O
and	CC	O	O
sold	VBD	I-VP	O
9,018	CD	I-NP	O
,	,	O	O
but	CC	O	O
it	PRP	I-NP	O
did	VBD	I-VP	O
not	RB	I-VP	O
explain	VB	I-VP	O
the	DT	I-NP	O
difference	NN	I-NP	O
.	.	O	O

-DOCSTART-	-X-	O	O

(	(	I-LST	O
7-4	CD	I-NP	O
)	)	O	O
4-6	JJ	I-NP	O
6-3	CD	I-NP	O

Women	NNS	I-NP	O
's	POS	B-NP	O
400	CD	I-NP	O
metres	NNS	I-NP	O

-DOCSTART-	-X-	O	O

We	PRP	I-NP	O
will	MD	I-VP	O
ask	VB	I-VP	O
the	DT	I-NP	O
(	(	O	O
EU	NNP	I-NP	I-ORG
)	)	O	O
scientific	JJ	I-NP	O
and	CC	I-NP	O
veterinary	JJ	I-NP	O
committee	NN	I-NP	O
to	TO	I-VP	O
examine	VB	I-VP	O
it	PRP	I-NP	O
,	,	O	O
"	"	O	O
Commission	NNP	I-NP	I-ORG
spokesman	NN	I-NP	O
Gerard	NNP	I-NP	I-PER
Kiely	NNP	I-NP	I-PER
told	VBD	I-VP	O
Reuters	NNP	I-NP	I-ORG
.	.	O	O

Watford	NNP	I-NP	I-ORG
0	CD	I-NP	O
Plymouth	NNP	I-NP	I-ORG
2	CD	I-NP	O

Palestinian	NNP	I-NP	I-MISC
President	NNP	I-NP	O
Yasser	NNP	I-NP	I-PER
Arafat	NNP	I-NP	I-PER
described	VBD	I-VP	O
this	DT	I-NP	O
week	NN	I-NP	O
the	DT	B-NP	O
decision	NN	I-NP	O
to	TO	I-VP	O
expand	VB	I-VP	O
settlements	NNS	I-NP	O
in	IN	I-PP	O
the	DT	I-NP	O
West	NNP	I-NP	I-LOC
Bank	NNP	I-NP	I-LOC
as	IN	I-PP	O
a	DT	I-NP	O
declaration	NN	I-NP	O
of	IN	I-PP	O
war	NN	I-NP	O
.	.	O	O

Revs	NNS	I-NP	O
476	CD	B-NP	O
2,253	CD	I-NP	O

Russian	JJ	I-NP	I-MISC
grade	NN	I-NP	O
A7E	NN	I-NP	O
3.25-3.75	CD	I-NP	O
cents	NNS	I-NP	O
/	SYM	O	O
pound	NN	I-NP	O

-DOCSTART-	-X-	O	O

Ford	NNP	I-NP	I-ORG
plans	VBZ	I-VP	O
to	TO	I-VP	O
cut	VB	I-VP	O
its	PRP$	I-NP	O
roster	NN	I-NP	O
of	IN	I-PP	O
2,300	CD	I-NP	O
tier-one	JJ	I-NP	O
suppliers	NNS	I-NP	O
--	:	O	O
those	DT	I-NP	O
it	PRP	B-NP	O
deals	VBZ	I-VP	O
with	IN	I-PP	O
directly	RB	I-ADVP	O
--	:	O	O
in	IN	I-PP	O
half	NN	I-NP	O
over	IN	I-PP	O
the	DT	I-NP	O
next	JJ	I-NP	O
five	CD	I-NP	O
years	NNS	I-NP	O
.	.	O	O

Avg	VBG	I-VP	O
shrs	NNS	I-NP	O
4,841	CD	B-NP	O
3,990	CD	O	O

Second	JJ	I-NP	O
race	NN	I-NP	O

National	NNP	I-NP	I-ORG

6.	NNP	I-NP	O
Germany	NNP	I-NP	I-ORG
III	NNP	I-NP	I-ORG
(	(	O	O
Dirk	NNP	I-NP	I-PER
Wiese	NNP	I-NP	I-PER
,	,	O	O
Jakobs	NNP	I-NP	I-PER
Marco	NNP	I-NP	I-PER
)	)	O	O
1:46.02	CD	I-NP	O

Wang	NNP	I-NP	I-PER
was	VBD	I-VP	O
jailed	VBN	I-VP	O
for	IN	I-PP	O
two	CD	I-NP	O
years	NNS	I-NP	O
for	IN	I-PP	O
organising	VBG	I-NP	O
street	NN	I-NP	O
protests	NNS	I-NP	O
after	IN	I-PP	O
the	DT	I-NP	O
military	JJ	I-NP	O
brutally	RB	I-NP	O
crushed	VBN	I-VP	O
pro-democracy	JJ	I-NP	O
demonstrations	NNS	I-NP	O
by	IN	I-PP	O
students	NNS	I-NP	O
at	IN	I-PP	O
Beijing	NNP	I-NP	I-LOC
's	POS	B-NP	O
Tiananmen	NNP	I-NP	I-LOC
Square	NNP	I-NP	I-LOC
on	IN	I-PP	O
June	NNP	I-NP	O
4	CD	I-NP	O
,	,	I-NP	O
1989	CD	I-NP	O
,	,	O	O
with	IN	I-PP	O
heavy	JJ	I-NP	O
loss	NN	I-NP	O
of	IN	I-PP	O
life	NN	I-NP	O
.	.	O	O

AZ	NNP	I-NP	I-ORG
Alkmaar	NNP	I-NP	I-ORG
1	CD	I-NP	O
0	CD	I-NP	O
0	CD	I-NP	O
1	CD	I-NP	O
0	CD	I-NP	O
2	CD	I-NP	O
0	CD	I-NP	O

Former	JJ	I-NP	O
world	NN	I-NP	O
800	CD	I-NP	O
champion	NN	I-NP	O
Mutola	NNP	B-NP	I-PER
pushed	VBD	I-VP	O
Masterkova	NNP	I-NP	I-PER
all	PDT	B-NP	O
the	DT	I-NP	O
way	NN	I-NP	O
,	,	O	O
finishing	VBG	I-VP	O
second	JJ	I-NP	O
in	IN	I-PP	O
2:29.66	CD	I-NP	O
.	.	O	O

"	"	O	O
I	PRP	I-NP	O
do	VBP	I-VP	O
n't	RB	I-VP	O
negotiate	VB	I-VP	O
,	,	O	O
"	"	O	O
he	PRP	I-NP	O
said	VBD	I-VP	O
.	.	O	O
"	"	O	O

Coughlan	NNP	I-NP	I-PER
said	VBD	I-VP	O
the	DT	I-NP	O
market	NN	I-NP	O
had	VBD	I-VP	O
more	RBR	I-ADJP	O
downside	NN	I-NP	O
than	IN	I-PP	O
upside	RB	I-ADVP	O
potential	JJ	I-ADJP	O
,	,	O	O
but	CC	O	O
a	DT	I-NP	O
fall	NN	I-NP	O
was	VBD	I-VP	O
not	RB	O	O
likely	JJ	I-ADJP	O
to	TO	I-VP	O
be	VB	I-VP	O
of	IN	I-PP	O
significant	JJ	I-NP	O
size	NN	I-NP	O
.	.	O	O

*	SYM	O	O
Red	NNP	I-NP	I-ORG
Lion	NNP	I-NP	I-ORG
Hotels	NNPS	I-NP	I-ORG
Inc	NNP	I-NP	I-ORG
says	VBZ	I-VP	O
it	PRP	I-NP	O
's	VBZ	I-VP	O
holding	VBG	I-NP	O
merger	NN	I-NP	O
talks	NNS	I-NP	O
with	IN	I-PP	O
Doubletree	NNP	I-NP	I-ORG
Corp	NNP	I-NP	I-ORG
.	.	O	O

